ID,NAME,CODE_GENDER,FLAG_OWN_CAR,OWN_CAR,MARK_CAR,FLAG_OWN_REALTY,OWN_REALITY,MARK_REALTY,CNT_CHILDREN,MARK_CHILD,AMT_INCOME_TOTAL,MARK_INCOME,NAME_INCOME_TYPE,MARK_OCCUPATION,NAME_EDUCATION_TYPE,MARK_EDUCATION,NAME_FAMILY_STATUS,MARK_FAMILY,NAME_HOUSING_TYPE,MARK_HOUSE,DAYS_BIRTH,AGE,MARK_BIRTH,DAYS_EMPLOYED,EMP_YEARS,MARK_EMPLOYED,FLAG_MOBIL,MARK_MOBILE,FLAG_WORK_PHONE,MARK_WORK_PHONE,FLAG_PHONE,MARK_PHONE,FLAG_EMAIL,MARK_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MARK_FAM_MEM,Credit score
5021271,Raven,Female,Y,1,5,Y,1,5,1,8,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-14512,39.75890411,4,-4596,12.59178082,5,1,1,0,0,0,0,0,0,Laborers,3,8,74
5021280,Jonathon,Male,Y,1,5,Y,1,5,0,10,110250,6,Working,8,Higher education,8,Single / not married,2,House / apartment,10,-14129,38.70958904,4,-5758,15.77534247,5,1,1,0,0,0,0,0,0,,1,10,74
5021306,Carlos,Male,N,0,0,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-16896,46.29041096,3,-248,0.679452055,1,1,1,0,0,0,0,0,0,Laborers,2,10,68
5021318,Eduardo,Male,N,0,0,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-16896,46.29041096,3,-248,0.679452055,1,1,1,0,0,0,0,0,0,Laborers,2,10,68
5021319,Alex,Male,N,0,0,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-16896,46.29041096,3,-248,0.679452055,1,1,1,0,0,0,0,0,0,Laborers,2,10,68
5021323,Lawrence,Male,N,0,0,Y,1,5,0,10,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-16896,46.29041096,3,-248,0.679452055,1,1,1,0,0,0,0,0,0,Laborers,2,10,68
5021342,Bradley,Male,Y,1,5,Y,1,5,3,8,270000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-15174,41.57260274,3,-582,1.594520548,2,1,1,0,0,0,0,0,0,,5,8,74
5021353,Jack,Male,Y,1,5,N,0,0,0,10,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-19972,54.71780822,2,-6610,18.10958904,5,1,1,0,0,0,0,0,0,Laborers,2,10,71
5021366,Albert,Male,N,0,0,Y,1,5,0,10,270000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-18454,50.55890411,2,-7518,20.59726027,5,1,1,0,0,0,0,0,0,Drivers,2,10,69
5021368,Kent,Male,N,0,0,Y,1,5,0,10,270000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-18454,50.55890411,2,-7518,20.59726027,5,1,1,0,0,0,0,0,0,Drivers,2,10,69
5021386,Jillian,Female,N,0,0,Y,1,5,1,8,121500,6,Working,8,Higher education,8,Married,10,House / apartment,10,-11007,30.15616438,4,-762,2.087671233,2,1,1,0,0,0,0,0,0,,3,8,70
5021425,Chelsey,Female,Y,1,5,Y,1,5,0,10,225000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-21982,60.22465753,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,2,10,71
5021431,Kelli,Female,N,0,0,Y,1,5,0,10,126000,6,Commercial associate,6,Higher education,8,Single / not married,2,House / apartment,10,-18907,51.8,2,-2470,6.767123288,5,1,1,0,0,0,0,0,0,Sales staff,1,10,65
6423222,Mercedes,Female,N,0,0,Y,1,5,0,10,121500,6,Working,8,Secondary / secondary special,4,Married,10,With parents,6,-13315,36.47945205,4,-5204,14.25753425,5,1,1,1,3,1,3,0,0,Core staff,2,10,75
5021467,Candace,Female,N,0,0,Y,1,5,0,10,90000,4,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-8378,22.95342466,5,-370,1.01369863,2,1,1,0,0,0,0,0,0,Core staff,2,10,67
5021488,Howard,Male,Y,1,5,Y,1,5,0,10,135000,6,Commercial associate,6,Secondary / secondary special,4,Civil marriage,8,With parents,6,-10665,29.21917808,5,-1493,4.090410959,4,1,1,0,0,0,0,0,0,Laborers,2,10,70
5021500,Lucas,Male,Y,1,5,Y,1,5,4,8,292500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-14150,38.76712329,4,-401,1.098630137,2,1,1,0,0,0,0,0,0,Laborers,6,6,69
5021541,Vickie,Female,Y,1,5,N,0,0,1,8,306000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-9310,25.50684932,5,-1678,4.597260274,4,1,1,0,0,0,0,0,0,,3,8,73
5021563,Frank,Male,Y,1,5,Y,1,5,0,10,360000,6,Working,8,Incomplete higher,6,Married,10,House / apartment,10,-9906,27.13972603,5,-122,0.334246575,1,1,1,1,3,1,3,0,0,Sales staff,2,10,83
5021566,Krystal,Female,N,0,0,N,0,0,0,10,76500,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-15097,41.36164384,3,-5027,13.77260274,5,1,1,0,0,0,0,0,0,,2,10,65
5021589,Selena,Female,Y,1,5,Y,1,5,0,10,247500,6,Working,8,Incomplete higher,6,Separated,4,House / apartment,10,-19672,53.89589041,2,-1375,3.767123288,4,1,1,1,3,0,0,0,0,Accountants,1,10,74
5021604,Glenda,Female,N,0,0,Y,1,5,0,10,225000,6,State servant,10,Higher education,8,Married,10,House / apartment,10,-19309,52.90136986,2,-2435,6.671232877,5,1,1,0,0,1,3,0,0,,2,10,80
5021614,Jim,Male,Y,1,5,Y,1,5,1,8,189000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,Municipal apartment,4,-16893,46.28219178,3,-1521,4.167123288,4,1,1,0,0,0,0,0,0,Sales staff,3,8,64
5021652,Dan,Male,Y,1,5,Y,1,5,1,8,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13207,36.18356164,4,-1401,3.838356164,4,1,1,0,0,0,0,0,0,Low-skill Laborers,3,8,73
5021655,Pedro,Male,Y,1,5,Y,1,5,1,8,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13207,36.18356164,4,-1401,3.838356164,4,1,1,0,0,0,0,0,0,Low-skill Laborers,3,8,73
5021661,Jeffery,Male,Y,1,5,Y,1,5,1,8,270000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13207,36.18356164,4,-1401,3.838356164,4,1,1,0,0,0,0,0,0,Low-skill Laborers,3,8,73
5021663,Mike,Male,N,0,0,Y,1,5,1,8,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13788,37.77534247,4,-640,1.753424658,2,1,1,1,3,0,0,0,0,Laborers,3,8,69
5021668,Carl,Male,N,0,0,Y,1,5,1,8,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13788,37.77534247,4,-640,1.753424658,2,1,1,1,3,0,0,0,0,Laborers,3,8,69
5021683,Caleb,Male,N,0,0,Y,1,5,0,10,202500,6,Commercial associate,6,Secondary / secondary special,4,Separated,4,House / apartment,10,-18745,51.35616438,2,-3653,10.00821918,5,1,1,0,0,0,0,0,0,Cleaning staff,1,10,63
5021684,Fred,Male,N,0,0,Y,1,5,0,10,202500,6,Commercial associate,6,Secondary / secondary special,4,Separated,4,House / apartment,10,-18745,51.35616438,2,-3653,10.00821918,5,1,1,0,0,0,0,0,0,Cleaning staff,1,10,63
5021704,Shelia,Female,Y,1,5,Y,1,5,1,8,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-15174,41.57260274,3,-3292,9.019178082,5,1,1,1,3,0,0,0,0,Sales staff,3,8,76
5021725,Kiara,Female,Y,1,5,Y,1,5,1,8,630000,8,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-17755,48.64383562,3,-401,1.098630137,2,1,1,0,0,0,0,0,0,,3,8,72
5021745,Beth,Female,N,0,0,Y,1,5,1,8,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-10406,28.50958904,5,-2774,7.6,5,1,1,0,0,0,0,1,3,Core staff,3,8,73
5021837,Charlotte,Female,Y,1,5,Y,1,5,1,8,157500,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-11938,32.70684932,4,-2162,5.923287671,5,1,1,0,0,0,0,0,0,Accountants,3,8,72
5021846,Mallory,Female,N,0,0,Y,1,5,1,8,90000,4,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-8993,24.63835616,5,-152,0.416438356,1,1,1,1,3,0,0,0,0,Medicine staff,3,8,65
5021855,Marisa,Female,N,0,0,Y,1,5,1,8,135000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,With parents,6,-10190,27.91780822,5,-279,0.764383562,1,1,1,0,0,0,0,0,0,,3,8,60
5021878,Cory,Male,N,0,0,Y,1,5,2,8,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13534,37.07945205,4,-2557,7.005479452,5,1,1,0,0,0,0,0,0,Laborers,4,8,69
5021880,Gerald,Male,Y,1,5,N,0,0,2,8,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13095,35.87671233,4,-217,0.594520548,1,1,1,0,0,1,3,0,0,Laborers,4,8,68
5021892,Mia,Female,Y,1,5,Y,1,5,0,10,135000,6,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-16949,46.43561644,3,-1371,3.756164384,4,1,1,0,0,0,0,0,0,Managers,2,10,78
5021920,Frances,Female,Y,1,5,N,0,0,1,8,76500,4,Pensioner,2,Secondary / secondary special,4,Married,10,Municipal apartment,4,-21583,59.13150685,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,3,8,54
5021943,Jade,Female,Y,1,5,Y,1,5,0,10,445500,6,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-12477,34.18356164,4,-456,1.249315068,2,1,1,0,0,0,0,0,0,Managers,2,10,77
5021944,Kerri,Female,Y,1,5,Y,1,5,0,10,445500,6,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-12477,34.18356164,4,-456,1.249315068,2,1,1,0,0,0,0,0,0,Managers,2,10,77
5021974,Mikayla,Female,N,0,0,N,0,0,1,8,103500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-11720,32.10958904,4,-1191,3.263013699,4,1,1,0,0,0,0,0,0,Sales staff,3,8,63
5113051,Alvin,Male,N,0,0,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-20102,55.0739726,2,-1039,2.846575342,2,1,1,0,0,0,0,0,0,Laborers,1,10,60
5022024,Melvin,Male,Y,1,5,Y,1,5,0,10,112500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-9952,27.26575342,5,-1613,4.419178082,4,1,1,0,0,0,0,0,0,,1,10,70
5022094,Lorraine,Female,N,0,0,Y,1,5,0,10,76500,4,Pensioner,2,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-22204,60.83287671,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,1,10,56
5022122,Edwin,Male,N,0,0,Y,1,5,0,10,315000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-19686,53.93424658,2,-1131,3.098630137,4,1,1,0,0,0,0,0,0,Laborers,2,10,70
5022125,Tammie,Female,N,0,0,Y,1,5,0,10,135000,6,Commercial associate,6,Higher education,8,Civil marriage,8,House / apartment,10,-10091,27.64657534,5,-1525,4.178082192,4,1,1,0,0,0,0,1,3,,2,10,76
5022126,Rachael,Female,N,0,0,Y,1,5,0,10,135000,6,Commercial associate,6,Higher education,8,Civil marriage,8,House / apartment,10,-10091,27.64657534,5,-1525,4.178082192,4,1,1,0,0,0,0,1,3,,2,10,76
5022179,Angelica,Female,N,0,0,N,0,0,1,8,135000,6,Commercial associate,6,Secondary / secondary special,4,Separated,4,House / apartment,10,-15170,41.56164384,3,-7979,21.86027397,5,1,1,0,0,0,0,0,0,High skill tech staff,2,10,57
5022216,Roberto,Male,N,0,0,Y,1,5,0,10,180000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-19161,52.49589041,2,-3347,9.169863014,5,1,1,1,3,1,3,0,0,Security staff,2,10,75
5022229,Sherri,Female,N,0,0,Y,1,5,1,8,54000,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-15581,42.68767123,3,-187,0.512328767,1,1,1,0,0,0,0,0,0,,3,8,62
5022256,Erika,Female,N,0,0,Y,1,5,0,10,202500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-15231,41.72876712,3,-8375,22.94520548,5,1,1,0,0,0,0,1,3,High skill tech staff,2,10,75
5022262,Joan,Female,N,0,0,Y,1,5,1,8,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-15879,43.50410959,3,-1740,4.767123288,4,1,1,0,0,0,0,0,0,,3,8,67
5022263,Manuel,Male,Y,1,5,Y,1,5,0,10,131400,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23646,64.78356164,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,68
5022292,Dominique,Female,N,0,0,N,0,0,1,8,157500,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-15100,41.36986301,3,-3500,9.589041096,5,1,1,0,0,0,0,0,0,Cooking staff,3,8,61
6423411,Kaitlin,Female,N,0,0,Y,1,5,0,10,90000,4,Working,8,Secondary / secondary special,4,Separated,4,House / apartment,10,-19042,52.16986301,2,-3319,9.093150685,5,1,1,0,0,0,0,0,0,,1,10,63
5022332,Lance,Male,Y,1,5,Y,1,5,0,10,256500,6,Commercial associate,6,Higher education,8,Married,10,House / apartment,10,-21503,58.91232877,2,-1674,4.58630137,4,1,1,0,0,0,0,1,3,Core staff,2,10,80
5022371,Rodney,Male,Y,1,5,N,0,0,0,10,270000,6,Working,8,Incomplete higher,6,Married,10,House / apartment,10,-11172,30.60821918,4,-3504,9.6,5,1,1,0,0,0,0,0,0,Laborers,2,10,75
5022451,Vicki,Female,N,0,0,N,0,0,0,10,315000,6,Working,8,Secondary / secondary special,4,Separated,4,House / apartment,10,-17570,48.1369863,3,-1978,5.419178082,5,1,1,0,0,0,0,1,3,Core staff,1,10,64
5022550,Sally,Female,N,0,0,Y,1,5,0,10,247500,6,Commercial associate,6,Higher education,8,Single / not married,2,House / apartment,10,-11984,32.83287671,4,-2043,5.597260274,5,1,1,0,0,0,0,1,3,Core staff,1,10,70
5022553,Kara,Female,N,0,0,Y,1,5,0,10,112500,6,Working,8,Higher education,8,Civil marriage,8,House / apartment,10,-11234,30.77808219,4,-2531,6.934246575,5,1,1,0,0,1,3,1,3,Sales staff,2,10,81
5022573,Parker,Male,Y,1,5,Y,1,5,0,10,202500,6,Pensioner,2,Higher education,8,Married,10,House / apartment,10,-21721,59.50958904,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,72
5022579,Preston,Male,N,0,0,Y,1,5,0,10,202500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-8533,23.37808219,5,-582,1.594520548,2,1,1,0,0,0,0,0,0,Laborers,1,10,63
5022583,Summer,Female,N,0,0,Y,1,5,0,10,202500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-17803,48.77534247,3,-10079,27.61369863,5,1,1,0,0,1,3,0,0,Core staff,1,10,67
5022585,Peggy,Female,N,0,0,Y,1,5,0,10,202500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-17803,48.77534247,3,-10079,27.61369863,5,1,1,0,0,1,3,0,0,Core staff,1,10,67
5022587,Sylvia,Female,N,0,0,Y,1,5,0,10,202500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-17803,48.77534247,3,-10079,27.61369863,5,1,1,0,0,1,3,0,0,Core staff,1,10,67
5022598,Phyllis,Female,N,0,0,Y,1,5,1,8,144000,6,Working,8,Higher education,8,Civil marriage,8,House / apartment,10,-13435,36.80821918,4,-122,0.334246575,1,1,1,1,3,1,3,1,3,Secretaries,3,8,76
5022610,Stuart,Male,Y,1,5,Y,1,5,1,8,202500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-10144,27.79178082,5,-825,2.260273973,2,1,1,0,0,0,0,0,0,Laborers,3,8,72
5022618,Colton,Male,Y,1,5,Y,1,5,0,10,202500,6,Commercial associate,6,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-12022,32.9369863,4,-1674,4.58630137,4,1,1,0,0,0,0,1,3,Laborers,2,10,76
5022640,Priscilla,Female,N,0,0,Y,1,5,1,8,76500,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-11185,30.64383562,4,-1405,3.849315068,4,1,1,0,0,0,0,1,3,Medicine staff,3,8,69
6423374,Jon,Male,N,0,0,Y,1,5,0,10,112500,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-17972,49.23835616,3,-1917,5.252054795,5,1,1,1,3,1,3,0,0,Sales staff,1,10,70
5022663,Jeanette,Female,N,0,0,N,0,0,1,8,157500,6,Working,8,Secondary / secondary special,4,Single / not married,2,With parents,6,-14858,40.70684932,3,-1432,3.923287671,4,1,1,0,0,0,0,0,0,Cleaning staff,2,10,52
5022692,Lindsay,Female,Y,1,5,Y,1,5,0,10,135000,6,Working,8,Incomplete higher,6,Civil marriage,8,House / apartment,10,-10669,29.23013699,5,-3109,8.517808219,5,1,1,0,0,0,0,0,0,Laborers,2,10,79
5022718,Rickey,Male,N,0,0,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-23406,64.1260274,2,-2617,7.169863014,5,1,1,0,0,0,0,0,0,Security staff,2,10,71
5022719,Danny,Male,N,0,0,Y,1,5,0,10,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-23406,64.1260274,2,-2617,7.169863014,5,1,1,0,0,0,0,0,0,Security staff,2,10,71
5022751,Breanna,Female,N,0,0,N,0,0,1,8,202500,6,Commercial associate,6,Secondary / secondary special,4,Separated,4,House / apartment,10,-10800,29.5890411,5,-3166,8.673972603,5,1,1,0,0,0,0,0,0,Sales staff,2,10,59
5022754,Patty,Female,N,0,0,N,0,0,1,8,202500,6,Commercial associate,6,Secondary / secondary special,4,Separated,4,House / apartment,10,-10800,29.5890411,5,-3166,8.673972603,5,1,1,0,0,0,0,0,0,Sales staff,2,10,59
6423447,Mackenzie,Female,N,0,0,N,0,0,1,8,202500,6,Commercial associate,6,Secondary / secondary special,4,Separated,4,House / apartment,10,-10800,29.5890411,5,-3166,8.673972603,5,1,1,0,0,0,0,0,0,Sales staff,2,10,59
5022816,Daisy,Female,N,0,0,Y,1,5,0,10,261000,6,Commercial associate,6,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-8477,23.22465753,5,-947,2.594520548,2,1,1,0,0,1,3,1,3,Laborers,1,10,67
5022831,Warren,Male,Y,1,5,Y,1,5,0,10,202500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-17262,47.29315068,3,-1617,4.430136986,4,1,1,0,0,0,0,0,0,Core staff,2,10,76
5022837,Allen,Male,Y,1,5,Y,1,5,0,10,202500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-17262,47.29315068,3,-1617,4.430136986,4,1,1,0,0,0,0,0,0,Core staff,2,10,76
5022840,Collin,Male,N,0,0,Y,1,5,0,10,180000,6,Commercial associate,6,Secondary / secondary special,4,Separated,4,House / apartment,10,-12494,34.23013699,4,-978,2.679452055,2,1,1,0,0,0,0,0,0,Laborers,1,10,62
5022881,Jay,Male,Y,1,5,Y,1,5,1,8,315000,6,Working,8,Secondary / secondary special,4,Separated,4,House / apartment,10,-16314,44.69589041,3,-882,2.416438356,2,1,1,0,0,0,0,0,0,Managers,2,10,66
5022890,Neil,Male,Y,1,5,Y,1,5,1,8,315000,6,Working,8,Secondary / secondary special,4,Separated,4,House / apartment,10,-16314,44.69589041,3,-882,2.416438356,2,1,1,0,0,0,0,0,0,Managers,2,10,66
5022934,Mason,Male,Y,1,5,Y,1,5,2,8,315000,6,Working,8,Higher education,8,Married,10,House / apartment,10,-12615,34.56164384,4,-1156,3.167123288,4,1,1,0,0,0,0,0,0,Laborers,4,8,77
5022947,Kari,Female,Y,1,5,N,0,0,0,10,202500,6,Commercial associate,6,Incomplete higher,6,Separated,4,House / apartment,10,-14096,38.61917808,4,-1344,3.682191781,4,1,1,0,0,1,3,1,3,Accountants,1,10,72
5022975,Caitlyn,Female,N,0,0,Y,1,5,0,10,315000,6,Working,8,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-9436,25.85205479,5,-235,0.643835616,1,1,1,0,0,0,0,0,0,Sales staff,2,10,68
5023035,Chris,Male,N,0,0,Y,1,5,0,10,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-17810,48.79452055,3,-1727,4.731506849,4,1,1,1,3,0,0,0,0,Laborers,2,10,74
5023059,Corey,Male,Y,1,5,Y,1,5,1,8,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-11279,30.90136986,4,-508,1.391780822,2,1,1,0,0,0,0,0,0,Laborers,3,8,71
5023061,Autumn,Female,N,0,0,Y,1,5,0,10,202500,6,Commercial associate,6,Secondary / secondary special,4,Separated,4,House / apartment,10,-16806,46.04383562,3,-2670,7.315068493,5,1,1,0,0,0,0,0,0,Sales staff,1,10,64
5023246,Herbert,Male,Y,1,5,Y,1,5,2,8,225000,6,Working,8,Secondary / secondary special,4,Married,10,Rented apartment,8,-12997,35.60821918,4,-5469,14.98356164,5,1,1,0,0,0,0,0,0,,4,8,72
5023255,Darin,Male,N,0,0,Y,1,5,0,10,112500,6,Working,8,Secondary / secondary special,4,Separated,4,House / apartment,10,-20433,55.98082192,2,-2396,6.564383562,5,1,1,0,0,0,0,0,0,Drivers,1,10,65
5023312,Vincent,Male,Y,1,5,N,0,0,1,8,225000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-10502,28.77260274,5,-1878,5.145205479,5,1,1,0,0,0,0,0,0,Laborers,3,8,70
6052088,Sheena,Female,N,0,0,Y,1,5,0,10,202500,6,Working,8,Higher education,8,Married,10,House / apartment,10,-19177,52.53972603,2,-661,1.810958904,2,1,1,1,3,1,3,0,0,,2,10,78
5023321,Loretta,Female,N,0,0,N,0,0,0,10,135000,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13512,37.01917808,4,-4861,13.31780822,5,1,1,0,0,0,0,0,0,Laborers,2,10,68
5023339,Sheryl,Female,N,0,0,Y,1,5,0,10,135000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-16911,46.33150685,3,-4253,11.65205479,5,1,1,0,0,0,0,1,3,Sales staff,2,10,73
5023347,Brad,Male,Y,1,5,Y,1,5,0,10,900000,8,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-18337,50.23835616,2,-1847,5.060273973,5,1,1,0,0,0,0,0,0,Managers,2,10,78
5023355,Jimmy,Male,N,0,0,Y,1,5,0,10,180000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-10809,29.61369863,5,-2334,6.394520548,5,1,1,1,3,0,0,0,0,,1,10,69
5023361,Jerome,Male,N,0,0,Y,1,5,0,10,180000,6,Working,8,Secondary / secondary special,4,Single / not married,2,House / apartment,10,-10809,29.61369863,5,-2334,6.394520548,5,1,1,1,3,0,0,0,0,,1,10,69
5023409,Katelyn,Female,N,0,0,Y,1,5,0,10,112500,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-21642,59.29315068,2,365243,1000.665753,3,1,1,0,0,0,0,0,0,,2,10,63
5023430,Bianca,Female,N,0,0,Y,1,5,0,10,108000,6,Pensioner,2,Secondary / secondary special,4,Married,10,House / apartment,10,-23044,63.13424658,2,365243,1000.665753,3,1,1,0,0,1,3,0,0,,2,10,66
6052012,Kirsten,Female,N,0,0,N,0,0,1,8,63000,4,Working,8,Secondary / secondary special,4,Single / not married,2,Municipal apartment,4,-16817,46.0739726,3,-4618,12.65205479,5,1,1,0,0,0,0,0,0,Cleaning staff,2,10,49
5023523,Francis,Male,Y,1,5,Y,1,5,0,10,180000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-15516,42.50958904,3,-1301,3.564383562,4,1,1,0,0,0,0,0,0,Laborers,2,10,74
5023527,Isabel,Female,N,0,0,Y,1,5,0,10,274500,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-20459,56.05205479,2,-6930,18.98630137,5,1,1,0,0,0,0,0,0,High skill tech staff,2,10,69
5023550,Wayne,Male,Y,1,5,Y,1,5,0,10,90900,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-21700,59.45205479,2,-2426,6.646575342,5,1,1,0,0,0,0,0,0,Laborers,2,10,74
5023567,Marc,Male,Y,1,5,Y,1,5,3,8,270000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-12323,33.76164384,4,-1117,3.060273973,4,1,1,0,0,1,3,0,0,Laborers,5,8,74
5023615,Julian,Male,Y,1,5,Y,1,5,0,10,202500,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-17585,48.17808219,3,-235,0.643835616,1,1,1,0,0,0,0,0,0,Drivers,2,10,71
5023623,Cassie,Female,N,0,0,N,0,0,2,8,180000,6,Commercial associate,6,Incomplete higher,6,Married,10,House / apartment,10,-13803,37.81643836,4,-3249,8.901369863,5,1,1,0,0,1,3,0,0,Sales staff,4,8,67
5023638,Antonio,Male,N,0,0,Y,1,5,1,8,157500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-12272,33.62191781,4,-2212,6.060273973,5,1,1,1,3,0,0,0,0,Laborers,3,8,72
5023664,Kristopher,Male,N,0,0,Y,1,5,2,8,99000,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-14226,38.97534247,4,-1026,2.810958904,2,1,1,1,3,1,3,0,0,Laborers,4,8,70
5023683,Alisha,Female,N,0,0,Y,1,5,1,8,67500,4,Commercial associate,6,Secondary / secondary special,4,Civil marriage,8,House / apartment,10,-11084,30.36712329,4,-1086,2.975342466,2,1,1,1,3,1,3,0,0,Sales staff,3,8,66
5023739,Aimee,Female,N,0,0,Y,1,5,0,10,90000,4,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-18975,51.98630137,2,-751,2.057534247,2,1,1,1,3,1,3,0,0,Core staff,2,10,72
5023753,Dominic,Male,Y,1,5,N,0,0,0,10,157500,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-11454,31.38082192,4,-1604,4.394520548,4,1,1,0,0,0,0,0,0,Drivers,2,10,70
6790268,Beverly,Female,Y,1,5,Y,1,5,0,10,180000,6,Commercial associate,6,Secondary / secondary special,4,Married,10,House / apartment,10,-22379,61.31232877,2,-3178,8.706849315,5,1,1,0,0,0,0,0,0,,2,10,74
5023834,Guy,Male,N,0,0,N,0,0,1,8,112500,6,Working,8,Secondary / secondary special,4,Married,10,House / apartment,10,-13892,38.06027397,4,-1929,5.284931507,5,1,1,0,0,0,0,0,0,High skill tech staff,3,8,64
5794717,Isabella,Female,Y,1,5,Y,1,5,0,10,450000,6,State servant,10,Higher education,8,Married,10,House / apartment,10,-19737,54.0739726,2,-5359,14.68219178,5,1,1,0,0,0,0,0,0,,2,10,82
